,Classifier,Umap - 10,Train,Test,accuracy - mean,accuracy - std,f1 score (weighted) - mean,f1 score (weighted) - std,f1-score - mean - sit,f1-score - mean - stand,f1-score - mean - walk,f1-score - mean - stair up,f1-score - mean - stair down,f1-score - mean - run,f1-score - mean - stair up and down,f1-score - std - sit,f1-score - std - stand,f1-score - std - walk,f1-score - std - stair up,f1-score - std - stair down,f1-score - std - run,f1-score - std - stair up and down,precision - mean - sit,precision - mean - stand,precision - mean - walk,precision - mean - stair up,precision - mean - stair down,precision - mean - run,precision - mean - stair up and down,precision - std - sit,precision - std - stand,precision - std - walk,precision - std - stair up,precision - std - stair down,precision - std - run,precision - std - stair up and down,recall - mean - sit,recall - mean - stand,recall - mean - walk,recall - mean - stair up,recall - mean - stair down,recall - mean - run,recall - mean - stair up and down,recall - std - sit,recall - std - stand,recall - std - walk,recall - std - stair up,recall - std - stair down,recall - std - run,recall - std - stair up and down,support - mean - sit,support - mean - stand,support - mean - walk,support - mean - stair up,support - mean - stair down,support - mean - run,support - mean - stair up and down,support - std - sit,support - std - stand,support - std - walk,support - std - stair up,support - std - stair down,support - std - run,support - std - stair up and down
40,SVC,['-'],['UCI'],MotionSense,0.38461538461538464,0.0,0.31989446945600675,0.0,0.6432432432432432,0.48031496062992124,0.024691358024691357,0.39069767441860465,0.3804195804195804,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5560747663551402,0.6224489795918368,0.3333333333333333,0.711864406779661,0.24329159212880144,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7628205128205128,0.391025641025641,0.01282051282051282,0.2692307692307692,0.8717948717948718,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
41,KNN,['-'],['UCI'],MotionSense,0.44764957264957267,0.0,0.4034527445305396,0.0,0.6527415143603134,0.4481327800829875,0.3542435424354243,0.5705882352941176,0.39501039501039503,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5506607929515418,0.6352941176470588,0.41739130434782606,0.5271739130434783,0.2923076923076923,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8012820512820513,0.34615384615384615,0.3076923076923077,0.6217948717948718,0.6089743589743589,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
42,RandomForest,['-'],['UCI'],WISDM,0.3081286751988931,0.003395473176563969,0.3408436767463249,0.003321065637841439,0.5947411058322594,0.6874725644627333,0.387920345761999,,,0.0,0.0,0.007386949145300877,0.006414790183445594,0.012989923661333247,,,0.0,0.0,0.7431054848766139,0.6351277875003994,0.7290910500942263,,,0.0,0.0,0.012645796036041893,0.004941348260318965,0.01982595577053219,,,0.0,0.0,0.49593220338983046,0.7493220338983051,0.26457627118644067,,,0.0,0.0,0.01009008546856761,0.011923581245397682,0.013160446690036711,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
43,SVC,['-'],['UCI'],WISDM,0.30024213075060535,0.0,0.3253685751037469,0.0,0.6546080964685616,0.6550825369244135,0.2846153846153846,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6654991243432574,0.6720142602495544,0.5842105263157895,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6440677966101694,0.6389830508474577,0.188135593220339,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
44,KNN,['-'],['UCI'],WISDM,0.3220338983050847,0.0,0.3457469609792805,0.0,0.6296296296296297,0.6176991150442478,0.4468313641245972,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6254180602006689,0.6462962962962963,0.6099706744868035,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6338983050847458,0.5915254237288136,0.3525423728813559,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
45,RandomForest,['-'],['UCI'],UCI,0.8813710879284649,0.007634127257744057,0.8819167895004834,0.007451185564657756,0.9200577445598862,0.9178439923582882,0.9520299243750638,0.8173165605920868,0.7980359282269843,,,0.010644106703133819,0.012436016627222487,0.008205053654407374,0.018852317479957793,0.015165283056066042,,,0.9100759435517987,0.9328823936221842,0.9667855206612519,0.823149773290153,0.7785054812854457,,,0.01772814072958654,0.013346209114425764,0.009564904946984813,0.013314935121681016,0.02629550276611967,,,0.9305555555555556,0.903623188405797,0.9377952755905511,0.8117647058823529,0.819047619047619,,,0.013176156917368247,0.02101449275362318,0.010824981956588578,0.026347754216424896,0.009912695235553009,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
46,SVC,['-'],['UCI'],UCI,0.8539493293591655,0.0,0.850340722811022,0.0,0.7867867867867867,0.6956521739130435,0.980544747081712,0.9181494661921707,0.8879668049792531,,,0.0,0.0,0.0,0.0,0.0,,,0.6931216931216931,0.8695652173913043,0.9692307692307692,0.8896551724137931,0.9304347826086956,,,0.0,0.0,0.0,0.0,0.0,,,0.9097222222222222,0.5797101449275363,0.9921259842519685,0.9485294117647058,0.8492063492063492,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
47,KNN,['-'],['UCI'],UCI,0.8330849478390462,0.0,0.8328493223296746,0.0,0.7615658362989324,0.7632508833922261,0.9687500000000001,0.8478260869565217,0.83739837398374,,,0.0,0.0,0.0,0.0,0.0,,,0.781021897810219,0.7448275862068966,0.9612403100775194,0.8357142857142857,0.8583333333333333,,,0.0,0.0,0.0,0.0,0.0,,,0.7430555555555556,0.782608695652174,0.9763779527559056,0.8602941176470589,0.8174603174603174,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
48,RandomForest,['-'],"['KuHar', 'MotionSense']",KuHar,0.8829268292682928,0.01452078951178191,0.8831997010831335,0.014519158416445186,0.9622360668405294,0.9596140884432023,0.8247070122859596,0.7881359642692087,0.7899948130719641,0.9745102615879372,,0.011323538904879615,0.012679013787579609,0.013770522162136225,0.03313840323273468,0.025357999344413313,0.013517616151743841,,0.9337921683978306,0.9923076923076923,0.8971260756554875,0.8375923730542494,0.7112744967246635,0.9740931087882307,,0.01737451743665718,0.011750194089630368,0.016811701418672432,0.03751044864858186,0.029255091555547712,0.025529698938906647,,0.9926829268292682,0.9292682926829269,0.7634146341463415,0.7463414634146341,0.8902439024390244,0.9756097560975612,,0.011177013890136206,0.020260058202239188,0.019049389453430883,0.05022258605359511,0.042595729747738974,0.018892601688816683,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
49,SVC,['-'],"['KuHar', 'MotionSense']",KuHar,0.7439024390243902,0.0,0.6885329615681919,0.0,0.6666666666666666,0.0,0.8571428571428571,0.8636363636363636,0.7560975609756099,0.9876543209876543,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.9166666666666666,0.8085106382978723,0.7560975609756098,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.8048780487804879,0.926829268292683,0.7560975609756098,0.975609756097561,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
50,KNN,['-'],"['KuHar', 'MotionSense']",KuHar,0.7926829268292683,0.0,0.7944246611719279,0.0,0.8505747126436782,0.8311688311688312,0.8292682926829268,0.6818181818181819,0.625,0.9487179487179488,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8043478260869565,0.8888888888888888,0.8292682926829268,0.6382978723404256,0.6410256410256411,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9024390243902439,0.7804878048780488,0.8292682926829268,0.7317073170731707,0.6097560975609756,0.9024390243902439,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
51,RandomForest,['-'],"['KuHar', 'MotionSense']",MotionSense,0.858653846153846,0.006119659611803302,0.8573863889378064,0.006298140420555699,0.8629079036412483,0.8529806532347873,0.852554163967645,0.819224956528263,0.832799059387391,0.923851596867503,,0.008417644644308896,0.009931390993970717,0.006165759829465864,0.01711724420035052,0.016695574973757985,0.009454050972443824,,0.8343840608600791,0.8928500216289958,0.8932983057215151,0.8975644019290382,0.7953701405718332,0.8600413589652032,,0.011840597955421708,0.009400813946928283,0.008228693650263394,0.024417226140604605,0.022285079974135483,0.016149776818789957,,0.8935897435897434,0.8166666666666667,0.8153846153846154,0.7538461538461538,0.8743589743589745,0.998076923076923,,0.010415433852097391,0.01495115870473155,0.005588331978898279,0.019485492504577775,0.0190590624965622,0.0029375485224075793,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
52,SVC,['-'],"['KuHar', 'MotionSense']",MotionSense,0.8344017094017094,0.0,0.827711393971818,0.0,0.7371134020618556,0.5677966101694916,0.9036544850498339,0.8509316770186336,0.9470198675496688,0.9597523219814241,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6163793103448276,0.8375,0.9379310344827586,0.8253012048192772,0.9794520547945206,0.9281437125748503,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9166666666666666,0.42948717948717946,0.8717948717948718,0.8782051282051282,0.9166666666666666,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
53,KNN,['-'],"['KuHar', 'MotionSense']",MotionSense,0.8664529914529915,0.0,0.8650867941103988,0.0,0.8520710059171597,0.8251748251748253,0.9073482428115015,0.8120805369127517,0.8461538461538461,0.9476923076923077,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7912087912087912,0.9076923076923077,0.9044585987261147,0.852112676056338,0.8461538461538461,0.9112426035502958,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9230769230769231,0.7564102564102564,0.9102564102564102,0.7756410256410257,0.8461538461538461,0.9871794871794872,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
54,RandomForest,['-'],"['KuHar', 'MotionSense']",WISDM,0.5452092701487375,0.004477515358086323,0.5898715873048189,0.003889151503735976,0.7016138008157602,0.7257079894325313,0.5110746085112028,,,0.9519743790341184,0.0,0.007285557398126666,0.005507329177859415,0.009546191220411492,,,0.007016587652508408,0.0,0.7572787428672952,0.7165537160290338,0.9771314073865108,,,0.9680987568931243,0.0,0.008342104417492002,0.008010884594783739,0.007918124733145395,,,0.0027902042669455686,0.0,0.6537288135593221,0.7352542372881357,0.3461016949152543,,,0.9364406779661018,0.0,0.012081548059116437,0.010415112878465903,0.008833094386979923,,,0.012062510744852945,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
55,SVC,['-'],"['KuHar', 'MotionSense']",WISDM,0.5108958837772397,0.0,0.5353037224458697,0.0,0.6598639455782312,0.4122497055359246,0.5925058548009368,,,0.9583687340696687,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5511363636363636,0.6756756756756757,0.9583333333333334,,,0.9608177172061328,0.0,0.0,0.0,0.0,,,0.0,0.0,0.8220338983050848,0.2966101694915254,0.4288135593220339,,,0.9559322033898305,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
56,KNN,['-'],"['KuHar', 'MotionSense']",WISDM,0.5285368384641992,0.0,0.5666555540443858,0.0,0.6816359262229351,0.6491862567811935,0.5292682926829269,,,0.9165217391304349,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6468797564687976,0.6957364341085271,0.9434782608695652,,,0.9410714285714286,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7203389830508474,0.6084745762711864,0.3677966101694915,,,0.8932203389830509,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
57,RandomForest,['-'],"['KuHar', 'MotionSense']",UCI,0.6524590163934426,0.011862741426010364,0.6509791721901128,0.012546178700100767,0.5549620438323921,0.5965551567761799,0.7289897573299425,0.7103881888916046,0.6775665533525987,,,0.01596780654803511,0.02060463319217052,0.023218807305473595,0.012084021594258457,0.028990243839570894,,,0.5983192896675913,0.5619590972945998,0.993364430278284,0.5509905381462017,0.9558584753985582,,,0.019670131776949394,0.013811703502899154,0.006657088938615437,0.014541762264185347,0.033725450834034484,,,0.5180555555555556,0.636231884057971,0.5763779527559055,1.0,0.5253968253968253,,,0.021336515966301692,0.03269714252950283,0.030045329178486468,0.0,0.030491067797299286,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
58,SVC,['-'],"['KuHar', 'MotionSense']",UCI,0.5618479880774963,0.0,0.4941003947049451,0.0,0.6412213740458014,0.1754385964912281,0.23611111111111113,0.6470588235294118,0.7699115044247788,,,0.0,0.0,0.0,0.0,0.0,,,0.5060240963855421,0.45454545454545453,1.0,0.4852941176470588,0.87,,,0.0,0.0,0.0,0.0,0.0,,,0.875,0.10869565217391304,0.13385826771653545,0.9705882352941176,0.6904761904761905,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
59,KNN,['-'],"['KuHar', 'MotionSense']",UCI,0.5588673621460507,0.0,0.5346534672548465,0.0,0.6,0.4724409448818897,0.3289473684210526,0.625,0.6379310344827586,,,0.0,0.0,0.0,0.0,0.0,,,0.5454545454545454,0.5172413793103449,1.0,0.4838709677419355,0.6981132075471698,,,0.0,0.0,0.0,0.0,0.0,,,0.6666666666666666,0.43478260869565216,0.1968503937007874,0.8823529411764706,0.5873015873015873,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
60,RandomForest,['-'],"['KuHar', 'ExtraSensory']",KuHar,0.8638211382113822,0.013874835907216276,0.8635757606199249,0.013993728607572259,0.9343521168626655,0.9386433717456605,0.8117186333943032,0.767013000938019,0.7550888165957563,0.9746386241831437,,0.014383354880150075,0.012074779209225062,0.017518888184582894,0.03629541077749397,0.034899458544443616,0.011240346006338678,,0.966300896037738,0.9110840092387109,0.8092072967682723,0.8430171566592346,0.7099378793845819,0.9666004915863112,,0.011283972222177557,0.02132391994955612,0.023636647778480412,0.03351014674565164,0.040447544085877814,0.01525643462894804,,0.9048780487804879,0.9682926829268291,0.8146341463414635,0.7048780487804878,0.8073170731707318,0.9829268292682926,,0.025464162216855026,0.011177013890136206,0.01951219512195119,0.04810508030077078,0.03690913646444281,0.011177013890136207,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
61,SVC,['-'],"['KuHar', 'ExtraSensory']",KuHar,0.7154471544715447,0.0,0.660321060788897,0.0,0.0,0.6666666666666666,0.8533333333333334,0.7789473684210526,0.6753246753246753,0.9876543209876543,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.9411764705882353,0.6851851851851852,0.7222222222222222,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.7804878048780488,0.9024390243902439,0.6341463414634146,0.975609756097561,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
62,KNN,['-'],"['KuHar', 'ExtraSensory']",KuHar,0.7926829268292683,0.0,0.7944246611719279,0.0,0.8505747126436782,0.8311688311688312,0.8292682926829268,0.6818181818181819,0.625,0.9487179487179488,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8043478260869565,0.8888888888888888,0.8292682926829268,0.6382978723404256,0.6410256410256411,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9024390243902439,0.7804878048780488,0.8292682926829268,0.7317073170731707,0.6097560975609756,0.9024390243902439,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
63,RandomForest,['-'],"['KuHar', 'ExtraSensory']",MotionSense,0.48119658119658115,0.008054733685884946,0.37727157588892934,0.008004015346280334,0.037214552614109046,0.6381693317764225,0.4834655963835169,0.007611061839877449,0.29076824417982916,0.8064006685398206,,0.02531485996652052,0.005034576154179379,0.014879286305957569,0.010134692949874638,0.037228836409904265,0.01615766970437985,,0.20673992673992672,0.48625474007932495,0.3417600760272389,0.4,0.6416601875252874,0.7185398213304025,,0.11696745029083207,0.0043580181504116995,0.010523427810934098,0.48989794855663565,0.06658534007946557,0.02011968283776873,,0.020512820512820513,0.9282051282051281,0.8262820512820512,0.0038461538461538455,0.1891025641025641,0.9192307692307693,,0.014276318879051338,0.009421114395319908,0.03066890695873252,0.005128205128205128,0.02898825398614106,0.019485492504577772,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
64,SVC,['-'],"['KuHar', 'ExtraSensory']",MotionSense,0.49252136752136755,0.0,0.41212651433707564,0.0,0.0,0.6652452025586354,0.3345454545454546,0.16603773584905662,0.5346534653465348,0.7722772277227723,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4984025559105431,0.3865546218487395,0.2018348623853211,0.5510204081632653,0.6290322580645161,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.2948717948717949,0.14102564102564102,0.5192307692307693,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
65,KNN,['-'],"['KuHar', 'ExtraSensory']",MotionSense,0.5096153846153846,0.0,0.4774829888533733,0.0,0.6077738515901061,0.6406685236768801,0.19999999999999998,0.21395348837209305,0.5107212475633528,0.6917808219178082,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6771653543307087,0.5665024630541872,0.3888888888888889,0.3898305084745763,0.36694677871148457,0.7426470588235294,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5512820512820513,0.7371794871794872,0.1346153846153846,0.14743589743589744,0.8397435897435898,0.6474358974358975,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
66,RandomForest,['-'],"['KuHar', 'ExtraSensory']",WISDM,0.5125562089242477,0.007167417446104138,0.4296836088497373,0.00693274538103016,0.08119466100727585,0.6308705617753756,0.5949418034975708,,,0.7984426570834906,0.0,0.019637366784488516,0.0031977915515874825,0.012663545107175036,,,0.011272561079288559,0.0,0.938338704059505,0.467571773837088,0.4799237056206227,,,0.9011965259493291,0.0,0.018760734869209067,0.003300760327047058,0.00992267747569376,,,0.013556627812530173,0.0,0.04254237288135593,0.9694915254237289,0.7827118644067796,,,0.7167796610169492,0.0,0.010677966101694915,0.004220304948470774,0.02213535961669764,,,0.011481721731823682,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
67,SVC,['-'],"['KuHar', 'ExtraSensory']",WISDM,0.5039778623313732,0.0,0.4429511848230051,0.0,0.0,0.6340402392604676,0.5849802371541502,,,0.951440329218107,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.466773418734988,0.7014218009478673,,,0.9248,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.988135593220339,0.5016949152542373,,,0.9796610169491525,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
68,KNN,['-'],"['KuHar', 'ExtraSensory']",WISDM,0.41681079211345556,0.0,0.4389997879363713,0.0,0.3908045977011494,0.6413043478260869,0.4476190476190475,,,0.6713709677419355,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7927461139896373,0.4981238273921201,0.752,,,0.8283582089552238,0.0,0.0,0.0,0.0,,,0.0,0.0,0.2593220338983051,0.9,0.31864406779661014,,,0.5644067796610169,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
69,RandomForest,['-'],"['KuHar', 'ExtraSensory']",UCI,0.5663189269746647,0.009495995422994926,0.4819857484315405,0.011291061617685493,0.020557778141960612,0.6541985254263213,0.7039108512859257,0.6220643543513671,0.44583563754913164,,,0.010968994407562499,0.003143812361179695,0.015061124309533993,0.023940678894088997,0.03748877234415183,,,0.9,0.48611141054941387,0.5642222731836093,0.6176878331223334,0.9950428396572827,,,0.30000000000000004,0.0034759499841297407,0.016810019430092974,0.025595163846960603,0.009937903559747632,,,0.010416666666666668,1.0,0.9362204724409449,0.6272058823529412,0.28809523809523807,,,0.005598790102985103,0.0,0.0206683539344987,0.030503630165722835,0.03095238095238096,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
70,SVC,['-'],"['KuHar', 'ExtraSensory']",UCI,0.5722801788375559,0.0,0.49010314594410154,0.0,0.0,0.6540284360189573,0.45238095238095244,0.6596858638743456,0.7256637168141592,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.4859154929577465,0.926829268292683,0.5121951219512195,0.82,,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.2992125984251969,0.9264705882352942,0.6507936507936508,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
71,KNN,['-'],"['KuHar', 'ExtraSensory']",UCI,0.5543964232488823,0.0,0.4830073794380572,0.0,0.12738853503184713,0.6633906633906634,0.3717948717948718,0.6342710997442456,0.6406926406926408,,,0.0,0.0,0.0,0.0,0.0,,,0.7692307692307693,0.5018587360594795,1.0,0.48627450980392156,0.7047619047619048,,,0.0,0.0,0.0,0.0,0.0,,,0.06944444444444445,0.9782608695652174,0.2283464566929134,0.9117647058823529,0.5873015873015873,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
72,RandomForest,['-'],"['KuHar', 'WISDM']",KuHar,0.8666666666666666,0.009756097560975603,0.8794425473205127,0.010562611963626359,0.9714265465222234,0.9699976558837319,0.8277119122264986,0.7411429329068182,0.813881557532457,0.9524946788513466,,0.005840793367391478,0.0061337662234228225,0.02428619138146232,0.03227009178702798,0.02917377540602512,0.010380018092295912,,0.9489328500956408,0.9949999999999999,0.824319599855618,0.8571501987891932,0.8598475181369917,0.9094848111083078,,0.008568075882289328,0.010000000000000009,0.029570648425527382,0.03947356198426668,0.03602420992183716,0.018835290331583817,,0.9951219512195124,0.9463414634146341,0.8317073170731708,0.6536585365853658,0.7731707317073171,1.0,,0.009756097560975618,0.009756097560975573,0.027701991930733024,0.03584619135780262,0.03094775009865738,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
73,SVC,['-'],"['KuHar', 'WISDM']",KuHar,0.7276422764227642,0.0,0.6735556173779584,0.0,0.6666666666666666,0.0,0.8974358974358975,0.8043478260869564,0.684931506849315,0.9879518072289156,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.9459459459459459,0.7254901960784313,0.78125,0.9761904761904762,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.8536585365853658,0.9024390243902439,0.6097560975609756,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
74,KNN,['-'],"['KuHar', 'WISDM']",KuHar,0.7642276422764228,0.0,0.7722074034516146,0.0,0.8222222222222222,0.7837837837837839,0.8292682926829268,0.6666666666666667,0.5945945945945946,0.9367088607594938,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7551020408163265,0.8787878787878788,0.8292682926829268,0.6304347826086957,0.6666666666666666,0.9736842105263158,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9024390243902439,0.7073170731707317,0.8292682926829268,0.7073170731707317,0.5365853658536586,0.9024390243902439,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
75,RandomForest,['-'],"['KuHar', 'WISDM']",MotionSense,0.5878205128205127,0.0028984316167201896,0.5570712385418796,0.0019801744121859493,0.846515428857248,0.8508320828005342,0.829553216283945,0.0,0.0,0.8155267033095509,,0.009318595599158055,0.008313135434885039,0.009270679639338185,0.0,0.0,0.006608155817653421,,0.8589240355181198,0.8393109785610976,0.8297608484289185,0.0,0.0,0.6885667227938488,,0.009561788036792779,0.011912949321392478,0.01600892216029593,0.0,0.0,0.00941164435655113,,0.8346153846153845,0.8628205128205128,0.8294871794871794,0.0,0.0,1.0,,0.014561303450769924,0.010802756119456875,0.005875097044815205,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
